STL-MIA,129385,19,6809.737,7699,STL,MIA,US,US,2546,domestic
PIT-FLL,129350,19,6807.8945,7701,PIT,FLL,US,US,2547,domestic
PHL-SJC,129295,18,6805.0,7702,PHL,SJC,US,US,2548,domestic
HAM-JFK,128925,19,6785.5264,7707,HAM,JFK,DE,US,2549,international
NCL-JFK,128896,19,6784.0,7709,NCL,JFK,GB,US,2550,international
MKE-EWR,128859,19,6782.0527,7711,MKE,EWR,US,US,2551,domestic
YYZ-BNA,128712,19,6774.316,7713,YYZ,BNA,CA,US,2552,international
PIT-MIA,128699,19,6773.6313,7714,PIT,MIA,US,US,2553,domestic
CLO-JFK,128445,19,6760.263,7720,CLO,JFK,CO,US,2554,international
MCO-CLE,128276,19,6751.3687,7724,MCO,CLE,US,US,2555,domestic
LAX-CVG,128039,19,6738.8945,7726,LAX,CVG,US,US,2556,domestic
STL-DEN,128010,19,6737.3687,7727,STL,DEN,US,US,2557,domestic
ORD-AMM,127980,19,6735.7896,7729,ORD,AMM,US,JO,2558,international
SFO-IND,127971,19,6735.316,7730,SFO,IND,US,US,2559,domestic
YYZ-TPA,127948,19,6734.1055,7731,YYZ,TPA,CA,US,2560,international
MSP-SAN,127881,19,6730.579,7732,MSP,SAN,US,US,2561,domestic
HAM-EWR,127808,19,6726.737,7734,HAM,EWR,DE,US,2562,international
CMH-MCO,127783,19,6725.421,7738,CMH,MCO,US,US,2563,domestic
MCO-SLC,127743,19,6723.316,7740,MCO,SLC,US,US,2564,domestic
MIA-BER,127342,18,6702.2104,7750,MIA,BER,US,DE,2565,international
SMF-PDX,127339,19,6702.0527,7751,SMF,PDX,US,US,2566,domestic
EWR-YYC,127074,19,6688.1055,7755,EWR,YYC,US,CA,2567,international
JFK-OGG,126803,19,6673.8423,7760,JFK,OGG,US,US,2568,domestic
PDX-BOS,126736,19,6670.316,7761,PDX,BOS,US,US,2569,domestic
MCO-IND,126636,19,6665.0527,7762,MCO,IND,US,US,2570,domestic
YEG-LAS,126479,19,6656.7896,7764,YEG,LAS,CA,US,2571,international
CUN-BOS,126320,14,6648.421,7766,CUN,BOS,MX,US,2572,international
BOS-MSY,126185,19,6641.316,7767,BOS,MSY,US,US,2573,domestic
SAN-SLC,126119,19,6637.8423,7769,SAN,SLC,US,US,2574,domestic
JFK-HEL,126074,16,6635.4736,7770,JFK,HEL,US,FI,2575,international
CLE-CUN,125844,19,6623.3687,7773,CLE,CUN,US,MX,2576,international
PDX-MIA,125803,19,6621.2104,7774,PDX,MIA,US,US,2577,domestic
SDU-MCO,125785,16,6620.263,7776,SDU,MCO,BR,US,2578,international
LAS-CLT,125762,19,6619.0527,7777,LAS,CLT,US,US,2579,domestic
TPA-CUN,125696,19,6615.579,7779,TPA,CUN,US,MX,2580,international
MCO-MSY,125543,19,6607.5264,7782,MCO,MSY,US,US,2581,domestic
ORD-BOG,125462,19,6603.263,7784,ORD,BOG,US,CO,2582,international
ORD-MBJ,125392,19,6599.579,7785,ORD,MBJ,US,JM,2583,international
MEL-EWR,125375,14,6598.684,7786,MEL,EWR,AU,US,2584,international
LAS-CLE,125349,19,6597.316,7787,LAS,CLE,US,US,2585,domestic
FRA-ORD,125305,19,6595.0,7788,FRA,ORD,DE,US,2586,international
SFO-AMD,124986,17,6578.2104,7793,SFO,AMD,US,IN,2587,international
BNA-SFO,124973,19,6577.5264,7795,BNA,SFO,US,US,2588,domestic
YYC-LGA,124656,19,6560.8423,7804,YYC,LGA,CA,US,2589,international
RDU-SEA,124577,19,6556.684,7807,RDU,SEA,US,US,2590,domestic
MRS-LGA,124473,12,6551.2104,7809,MRS,LGA,FR,US,2591,international
MCO-STL,124365,19,6545.5264,7812,MCO,STL,US,US,2592,domestic
IAH-HYD,124329,17,6543.6313,7813,IAH,HYD,US,IN,2593,international
PHL-SAN,124252,19,6539.579,7816,PHL,SAN,US,US,2594,domestic
ORD-LGB,124076,5,6530.316,7820,ORD,LGB,US,US,2595,domestic
SLC-DFW,123830,19,6517.3687,7825,SLC,DFW,US,US,2596,domestic
MUC-MIA,123784,19,6514.9473,7827,MUC,MIA,DE,US,2597,international
LAX-SJU,123695,19,6510.263,7828,LAX,SJU,US,US,2598,domestic
FLL-EZE,123641,9,6507.421,7830,FLL,EZE,US,AR,2599,international
NTE-JFK,123554,19,6502.8423,7833,NTE,JFK,FR,US,2600,international
DTW-SJC,123545,19,6502.3687,7835,DTW,SJC,US,US,2601,domestic
IAH-SJU,123516,19,6500.8423,7836,IAH,SJU,US,US,2602,domestic
ATL-IST,123452,19,6497.4736,7837,ATL,IST,US,TR,2603,international
BUF-MCO,123344,19,6491.7896,7839,BUF,MCO,US,US,2604,domestic
GRU-BOS,123344,19,6491.7896,7839,GRU,BOS,BR,US,2605,international
ORD-TLV,123337,19,6491.421,7841,ORD,TLV,US,IL,2606,international
CLT-DFW,122733,19,6459.6313,7853,CLT,DFW,US,US,2607,domestic
JFK-KUL,122403,9,6442.263,7857,JFK,KUL,US,MY,2608,international
CLT-DCA,122281,19,6435.8423,7859,CLT,DCA,US,US,2609,domestic
PHL-DTW,122235,19,6433.421,7860,PHL,DTW,US,US,2610,domestic
PHX-IAH,122071,19,6424.7896,7864,PHX,IAH,US,US,2611,domestic
SYR-LGA,122070,13,6424.737,7865,SYR,LGA,US,US,2612,domestic
SEA-PHL,122021,19,6422.1577,7868,SEA,PHL,US,US,2613,domestic
IAD-AMD,122018,15,6422.0,7869,IAD,AMD,US,IN,2614,international
DFW-ATH,121865,19,6413.9473,7874,DFW,ATH,US,GR,2615,international
BOS-HND,121761,18,6408.4736,7875,BOS,HND,US,JP,2616,international
MSY-ATL,121717,19,6406.1577,7878,MSY,ATL,US,US,2617,domestic
DTW-RSW,121635,19,6401.8423,7880,DTW,RSW,US,US,2618,domestic
PHL-DUB,121472,19,6393.263,7884,PHL,DUB,US,IE,2619,international
MSY-SFO,121404,19,6389.684,7886,MSY,SFO,US,US,2620,domestic
CLE-DFW,121332,19,6385.8945,7887,CLE,DFW,US,US,2621,domestic
DAL-CUN,121304,7,6384.421,7888,DAL,CUN,US,MX,2622,international
MSP-BWI,121293,14,6383.8423,7890,MSP,BWI,US,US,2623,domestic
DFW-BCN,121251,19,6381.6313,7891,DFW,BCN,US,ES,2624,international
SLC-PDX,120970,19,6366.8423,7894,SLC,PDX,US,US,2625,domestic
CLT-DEN,120797,19,6357.737,7899,CLT,DEN,US,US,2626,domestic
LAS-GDL,120492,19,6341.684,7904,LAS,GDL,US,MX,2627,international
BDL-SJU,120408,19,6337.263,7907,BDL,SJU,US,US,2628,domestic
LAS-RNO,120355,16,6334.4736,7908,LAS,RNO,US,US,2629,domestic
AUS-PDX,120313,19,6332.263,7910,AUS,PDX,US,US,2630,domestic
MSY-DCA,120277,19,6330.3687,7911,MSY,DCA,US,US,2631,domestic
AUS-MSY,120188,19,6325.684,7913,AUS,MSY,US,US,2632,domestic
PDX-FLL,120088,19,6320.421,7915,PDX,FLL,US,US,2633,domestic
DEN-IND,120073,19,6319.6313,7916,DEN,IND,US,US,2634,domestic
SLC-HNL,120003,19,6315.9473,7918,SLC,HNL,US,US,2635,domestic
PHX-PHL,119997,19,6315.6313,7919,PHX,PHL,US,US,2636,domestic
BNA-DEN,119869,19,6308.8945,7920,BNA,DEN,US,US,2637,domestic
MAD-IAD,119682,19,6299.0527,7924,MAD,IAD,ES,US,2638,international
BOS-RDU,119641,19,6296.8945,7925,BOS,RDU,US,US,2639,domestic
CLT-SJU,119617,19,6295.6313,7926,CLT,SJU,US,US,2640,domestic
IAD-PUJ,119560,19,6292.6313,7927,IAD,PUJ,US,DO,2641,international
MIA-ZRH,119413,19,6284.8945,7929,MIA,ZRH,US,CH,2642,international
LGA-SAT,119331,19,6280.579,7935,LGA,SAT,US,US,2643,domestic
SAN-IAH,119216,19,6274.5264,7938,SAN,IAH,US,US,2644,domestic
SEA-STL,119113,19,6269.1055,7941,SEA,STL,US,US,2645,domestic
SNA-SAT,119085,16,6267.6313,7943,SNA,SAT,US,US,2646,domestic
SFO-YYC,119083,19,6267.5264,7944,SFO,YYC,US,CA,2647,international
PHL-MBJ,118975,19,6261.8423,7948,PHL,MBJ,US,JM,2648,international
SAT-SEA,118742,19,6249.579,7950,SAT,SEA,US,US,2649,domestic
MXP-ORD,118674,19,6246.0,7953,MXP,ORD,IT,US,2650,international
YYZ-IAH,118654,19,6244.9473,7954,YYZ,IAH,CA,US,2651,international
CCU-JFK,118593,11,6241.737,7956,CCU,JFK,IN,US,2652,international
JFK-NBO,118418,19,6232.5264,7958,JFK,NBO,US,KE,2653,international
DFW-HND,118396,19,6231.3687,7959,DFW,HND,US,JP,2654,international
SAN-BWI,118181,15,6220.0527,7962,SAN,BWI,US,US,2655,domestic
CMH-ORD,118177,19,6219.8423,7963,CMH,ORD,US,US,2656,domestic
CUN-LAS,117933,18,6207.0,7970,CUN,LAS,MX,US,2657,international
LGA-PLS,117778,19,6198.8423,7972,LGA,PLS,US,TC,2658,international
IAH-LOS,117665,19,6192.8945,7974,IAH,LOS,US,NG,2659,international
SMF-CUN,117632,19,6191.1577,7975,SMF,CUN,US,MX,2660,international
SFO-YUL,117578,19,6188.316,7976,SFO,YUL,US,CA,2661,international
EWR-CLO,117577,16,6188.263,7977,EWR,CLO,US,CO,2662,international
ORD-BER,117572,19,6188.0,7978,ORD,BER,US,DE,2663,international
SMF-HNL,117561,19,6187.421,7979,SMF,HNL,US,US,2664,domestic
LGA-MYR,117540,19,6186.316,7980,LGA,MYR,US,US,2665,domestic
BOS-MUC,117483,19,6183.316,7983,BOS,MUC,US,DE,2666,international
IAH-DXB,117360,19,6176.8423,7985,IAH,DXB,US,AE,2667,international
DEN-SJD,117336,19,6175.579,7986,DEN,SJD,US,MX,2668,international
CLE-SEA,117266,19,6171.8945,7987,CLE,SEA,US,US,2669,domestic
YUL-BOS,116888,19,6152.0,7995,YUL,BOS,CA,US,2670,international
LHR-MDW,116872,6,6151.1577,7997,LHR,MDW,GB,US,2671,international
BSB-MIA,116867,19,6150.8945,7998,BSB,MIA,BR,US,2672,international
MSP-IAH,116726,19,6143.4736,8000,MSP,IAH,US,US,2673,domestic
DCA-STL,116624,19,6138.1055,8003,DCA,STL,US,US,2674,domestic
PUJ-EWR,116609,10,6137.316,8004,PUJ,EWR,DO,US,2675,international
MEM-LAS,116605,19,6137.1055,8005,MEM,LAS,US,US,2676,domestic
YYC-SFO,116353,18,6123.8423,8010,YYC,SFO,CA,US,2677,international
RDU-DFW,116309,19,6121.5264,8011,RDU,DFW,US,US,2678,domestic
DFW-MAA,116139,19,6112.579,8013,DFW,MAA,US,IN,2679,international
SFO-TLV,116093,19,6110.1577,8015,SFO,TLV,US,IL,2680,international
MIA-MVD,116074,19,6109.1577,8018,MIA,MVD,US,UY,2681,international
SJU-ORD,116027,19,6106.684,8019,SJU,ORD,US,US,2682,domestic
BOS-FRA,115920,19,6101.0527,8022,BOS,FRA,US,DE,2683,international
SMF-PHX,115855,19,6097.6313,8025,SMF,PHX,US,US,2684,domestic
HOU-LHR,115814,17,6095.4736,8026,HOU,LHR,US,GB,2685,international
LAS-SMF,115720,13,6090.5264,8028,LAS,SMF,US,US,2686,domestic
LGW-TPA,115542,5,6081.1577,8030,LGW,TPA,GB,US,2687,international
FRA-LAS,115442,19,6075.8945,8032,FRA,LAS,DE,US,2688,international
ANC-SEA,115394,19,6073.3687,8034,ANC,SEA,US,US,2689,domestic
LIS-LAX,115315,19,6069.2104,8037,LIS,LAX,PT,US,2690,international
AMS-IAD,115300,14,6068.421,8039,AMS,IAD,NL,US,2691,international
IAH-HNL,115121,19,6059.0,8046,IAH,HNL,US,US,2692,domestic
DFW-MAD,114997,19,6052.4736,8047,DFW,MAD,US,ES,2693,international
BOS-AUA,114906,19,6047.684,8051,BOS,AUA,US,AW,2694,international
DCA-MBJ,114876,19,6046.1055,8052,DCA,MBJ,US,JM,2695,international
TPA-DTW,114859,19,6045.2104,8053,TPA,DTW,US,US,2696,domestic
BNA-PHL,114655,19,6034.4736,8060,BNA,PHL,US,US,2697,domestic
GEG-SEA,114373,19,6019.6313,8065,GEG,SEA,US,US,2698,domestic
BOS-CLE,114365,19,6019.2104,8066,BOS,CLE,US,US,2699,domestic
HOU-SEA,114180,16,6009.4736,8068,HOU,SEA,US,US,2700,domestic
EWR-OGG,114150,19,6007.8945,8069,EWR,OGG,US,US,2701,domestic
CLT-BOS,114141,19,6007.421,8070,CLT,BOS,US,US,2702,domestic
MSP-ATL,114060,19,6003.1577,8072,MSP,ATL,US,US,2703,domestic
DFW-SLC,114025,19,6001.316,8074,DFW,SLC,US,US,2704,domestic
LAX-MDE,114013,19,6000.684,8075,LAX,MDE,US,CO,2705,international
ATL-AUS,113902,19,5994.8423,8076,ATL,AUS,US,US,2706,domestic
ONT-PVR,113649,7,5981.5264,8078,ONT,PVR,US,MX,2707,international
SAN-ATL,113634,19,5980.737,8079,SAN,ATL,US,US,2708,domestic
ELP-LAS,113614,19,5979.684,8081,ELP,LAS,US,US,2709,domestic
SAT-DEN,113591,19,5978.4736,8082,SAT,DEN,US,US,2710,domestic
LIS-SFO,113358,19,5966.2104,8086,LIS,SFO,PT,US,2711,international
FRA-MCO,113222,19,5959.0527,8090,FRA,MCO,DE,US,2712,international
BOS-ZRH,113126,19,5954.0,8092,BOS,ZRH,US,CH,2713,international
ATH-LAX,113113,17,5953.316,8093,ATH,LAX,GR,US,2714,international
MIA-MSP,113098,15,5952.5264,8095,MIA,MSP,US,US,2715,domestic
AMS-MCO,113037,19,5949.316,8097,AMS,MCO,NL,US,2716,international
GUA-EWR,112895,12,5941.8423,8100,GUA,EWR,GT,US,2717,international
SJC-ICN,112843,3,5939.1055,8103,SJC,ICN,US,KR,2718,international
PIT-LAX,112777,19,5935.6313,8106,PIT,LAX,US,US,2719,domestic
SMF-ORD,112666,19,5929.7896,8107,SMF,ORD,US,US,2720,domestic
BOS-CLT,112576,19,5925.0527,8108,BOS,CLT,US,US,2721,domestic
GEG-LAS,112538,19,5923.0527,8111,GEG,LAS,US,US,2722,domestic
WAW-LAX,112493,19,5920.684,8113,WAW,LAX,PL,US,2723,international
GDL-EWR,112452,18,5918.5264,8115,GDL,EWR,MX,US,2724,international
SFO-CLE,112317,19,5911.421,8118,SFO,CLE,US,US,2725,domestic
MCO-HNL,112068,19,5898.316,8122,MCO,HNL,US,US,2726,domestic
BUF-LAS,112010,19,5895.263,8125,BUF,LAS,US,US,2727,domestic
BOS-PUJ,111951,19,5892.1577,8126,BOS,PUJ,US,DO,2728,international
BWI-LOS,111788,14,5883.579,8130,BWI,LOS,US,NG,2729,international
SDU-JFK,111718,7,5879.8945,8131,SDU,JFK,BR,US,2730,international
TLV-BOS,111409,19,5863.6313,8135,TLV,BOS,IL,US,2731,international
PDX-AUS,111337,19,5859.8423,8136,PDX,AUS,US,US,2732,domestic
CMH-LAX,111125,19,5848.684,8140,CMH,LAX,US,US,2733,domestic
BLQ-LGA,111119,19,5848.3687,8141,BLQ,LGA,IT,US,2734,international
IAD-MUC,111066,19,5845.579,8143,IAD,MUC,US,DE,2735,international
NAP-MIA,111041,19,5844.263,8144,NAP,MIA,IT,US,2736,international
GDL-BUR,110973,5,5840.684,8146,GDL,BUR,MX,US,2737,international
IAD-BLR,110922,17,5838.0,8149,IAD,BLR,US,IN,2738,international
BNA-SEA,110855,19,5834.4736,8155,BNA,SEA,US,US,2739,domestic
RDU-DEN,110810,19,5832.1055,8157,RDU,DEN,US,US,2740,domestic
EWR-LIR,110778,19,5830.421,8159,EWR,LIR,US,CR,2741,international
LAX-HAN,110571,14,5819.5264,8163,LAX,HAN,US,VN,2742,international
ARN-MIA,110298,19,5805.1577,8168,ARN,MIA,SE,US,2743,international
MIA-HNL,110239,19,5802.0527,8170,MIA,HNL,US,US,2744,domestic
DEL-DTW,110209,14,5800.4736,8171,DEL,DTW,IN,US,2745,international
STL-DCA,110066,19,5792.9473,8176,STL,DCA,US,US,2746,domestic
SLC-DCA,110057,19,5792.4736,8177,SLC,DCA,US,US,2747,domestic
PRG-MIA,110026,19,5790.8423,8178,PRG,MIA,CZ,US,2748,international
GLA-EWR,109986,8,5788.737,8179,GLA,EWR,GB,US,2749,international
ORD-MUC,109902,19,5784.316,8182,ORD,MUC,US,DE,2750,international
BNA-DCA,109842,19,5781.1577,8184,BNA,DCA,US,US,2751,domestic
BDL-FLL,109839,16,5781.0,8185,BDL,FLL,US,US,2752,domestic
DFW-FRA,109833,19,5780.684,8187,DFW,FRA,US,DE,2753,international
CGK-SFO,109757,6,5776.684,8189,CGK,SFO,ID,US,2754,international
LGA-ABQ,109709,19,5774.1577,8191,LGA,ABQ,US,US,2755,domestic
BRU-MIA,109681,19,5772.684,8192,BRU,MIA,BE,US,2756,international
FCO-IAD,109661,19,5771.6313,8193,FCO,IAD,IT,US,2757,international
DFW-LOS,109620,19,5769.4736,8195,DFW,LOS,US,NG,2758,international
OKC-LAX,109500,19,5763.1577,8197,OKC,LAX,US,US,2759,domestic
IAD-YUL,109449,19,5760.4736,8198,IAD,YUL,US,CA,2760,international
JFK-SXM,109353,16,5755.421,8200,JFK,SXM,US,SX,2761,international
MSY-LHR,109331,19,5754.263,8201,MSY,LHR,US,GB,2762,international
MCI-DEN,109266,19,5750.8423,8205,MCI,DEN,US,US,2763,domestic
BNA-CUN,109253,19,5750.1577,8206,BNA,CUN,US,MX,2764,international
RIC-MIA,109221,19,5748.4736,8208,RIC,MIA,US,US,2765,domestic
FRA-BOS,109093,19,5741.737,8212,FRA,BOS,DE,US,2766,international
JFK-OTP,109072,19,5740.6313,8213,JFK,OTP,US,RO,2767,international
TLV-ORD,109031,19,5738.4736,8216,TLV,ORD,IL,US,2768,international
MSP-MEX,108775,19,5725.0,8228,MSP,MEX,US,MX,2769,international
EVN-LAX,108652,17,5718.5264,8230,EVN,LAX,AM,US,2770,international
IND-CUN,108427,19,5706.684,8235,IND,CUN,US,MX,2771,international
MKE-LGA,108324,18,5701.263,8237,MKE,LGA,US,US,2772,domestic
ORD-CMH,108291,19,5699.5264,8238,ORD,CMH,US,US,2773,domestic
IAD-GUA,108203,19,5694.8945,8241,IAD,GUA,US,GT,2774,international
SMF-DFW,108188,19,5694.1055,8242,SMF,DFW,US,US,2775,domestic
RSW-LGA,108172,19,5693.263,8245,RSW,LGA,US,US,2776,domestic
LAX-MAN,108090,18,5688.9473,8247,LAX,MAN,US,GB,2777,international
CLE-DEN,107991,19,5683.737,8251,CLE,DEN,US,US,2778,domestic
BWI-PBI,107911,10,5679.5264,8255,BWI,PBI,US,US,2779,domestic
OSL-LAX,107741,12,5670.579,8259,OSL,LAX,NO,US,2780,international
DEN-CVG,107610,19,5663.684,8264,DEN,CVG,US,US,2781,domestic
PDX-SMF,107589,19,5662.579,8265,PDX,SMF,US,US,2782,domestic
CVG-SEA,107491,19,5657.421,8268,CVG,SEA,US,US,2783,domestic
ATL-DXB,107468,19,5656.2104,8270,ATL,DXB,US,AE,2784,international
SEA-YYZ,107382,19,5651.684,8273,SEA,YYZ,US,CA,2785,international
MIA-IND,107380,16,5651.579,8274,MIA,IND,US,US,2786,domestic
CVG-TPA,107226,19,5643.4736,8276,CVG,TPA,US,US,2787,domestic
DCA-RDU,107052,19,5634.316,8280,DCA,RDU,US,US,2788,domestic
HNL-EWR,107017,9,5632.4736,8281,HNL,EWR,US,US,2789,domestic
ATL-RDU,106855,19,5623.9473,8283,ATL,RDU,US,US,2790,domestic
PER-LAX,106608,18,5610.9473,8291,PER,LAX,AU,US,2791,international
PHL-CDG,106594,19,5610.2104,8292,PHL,CDG,US,FR,2792,international
IAD-MAA,106571,15,5609.0,8293,IAD,MAA,US,IN,2793,international
DCA-AMS,106457,14,5603.0,8294,DCA,AMS,US,NL,2794,international
DFW-LGB,106181,7,5588.4736,8298,DFW,LGB,US,US,2795,domestic
LAX-PUJ,106177,19,5588.263,8299,LAX,PUJ,US,DO,2796,international
CLT-IAH,105992,19,5578.5264,8303,CLT,IAH,US,US,2797,domestic
ORD-LIM,105921,19,5574.7896,8307,ORD,LIM,US,PE,2798,international
DFW-CLE,105712,19,5563.7896,8314,DFW,CLE,US,US,2799,domestic
DFW-CLT,105688,19,5562.5264,8316,DFW,CLT,US,US,2800,domestic
CVG-ORD,105644,19,5560.2104,8318,CVG,ORD,US,US,2801,domestic
TPA-IAH,105460,19,5550.5264,8322,TPA,IAH,US,US,2802,domestic
LAX-BZE,105460,19,5550.5264,8322,LAX,BZE,US,BZ,2803,international
DTW-MSY,105367,19,5545.6313,8324,DTW,MSY,US,US,2804,domestic
DCA-RSW,104972,19,5524.8423,8331,DCA,RSW,US,US,2805,domestic
BRI-JFK,104875,19,5519.737,8332,BRI,JFK,IT,US,2806,international
ORD-CPH,104864,19,5519.1577,8333,ORD,CPH,US,DK,2807,international
OKC-LAS,104821,19,5516.8945,8334,OKC,LAS,US,US,2808,domestic
LIS-BOS,104591,19,5504.7896,8342,LIS,BOS,PT,US,2809,international
LGA-SCL,104521,13,5501.1055,8345,LGA,SCL,US,CL,2810,international
DCA-ICN,104517,9,5500.8945,8346,DCA,ICN,US,KR,2811,international
SLC-LHR,104458,19,5497.7896,8347,SLC,LHR,US,GB,2812,international
LAX-VCE,104264,19,5487.579,8350,LAX,VCE,US,IT,2813,international
SNA-SMF,104214,6,5484.9473,8351,SNA,SMF,US,US,2814,domestic
MXP-BOS,104126,19,5480.316,8352,MXP,BOS,IT,US,2815,international
ATL-LOS,104105,19,5479.2104,8353,ATL,LOS,US,NG,2816,international
BOS-CPH,104005,19,5473.9473,8355,BOS,CPH,US,DK,2817,international
MIA-DUB,103992,18,5473.263,8356,MIA,DUB,US,IE,2818,international
IND-DEN,103988,19,5473.0527,8357,IND,DEN,US,US,2819,domestic
ABQ-LAS,103858,19,5466.2104,8360,ABQ,LAS,US,US,2820,domestic
SFO-CLT,103812,19,5463.7896,8362,SFO,CLT,US,US,2821,domestic
LAX-KEF,103806,19,5463.4736,8363,LAX,KEF,US,IS,2822,international
AMS-ORD,103656,19,5455.579,8368,AMS,ORD,NL,US,2823,international
PIT-BOS,103593,19,5452.263,8370,PIT,BOS,US,US,2824,domestic
LAX-PTY,103443,19,5444.3687,8372,LAX,PTY,US,PA,2825,international
IAH-YYZ,103317,19,5437.737,8376,IAH,YYZ,US,CA,2826,international
DEL-MCO,103234,12,5433.3687,8377,DEL,MCO,IN,US,2827,international
CMH-DEN,102994,19,5420.737,8379,CMH,DEN,US,US,2828,domestic
HNL-LIH,102960,13,5418.9473,8380,HNL,LIH,US,US,2829,domestic
SEA-GEG,102901,19,5415.8423,8382,SEA,GEG,US,US,2830,domestic
MSP-BNA,102856,19,5413.4736,8383,MSP,BNA,US,US,2831,domestic
PRG-LAX,102828,19,5412.0,8386,PRG,LAX,CZ,US,2832,international
BWI-MEX,102825,19,5411.8423,8387,BWI,MEX,US,MX,2833,international
ORD-SMF,102820,19,5411.579,8388,ORD,SMF,US,US,2834,domestic
CDG-BUR,102806,6,5410.8423,8389,CDG,BUR,FR,US,2835,international
IND-SFO,102752,19,5408.0,8391,IND,SFO,US,US,2836,domestic
PDX-ATL,102651,19,5402.684,8392,PDX,ATL,US,US,2837,domestic
ICN-BUR,102559,3,5397.8423,8393,ICN,BUR,KR,US,2838,international
BNA-DFW,102556,19,5397.684,8394,BNA,DFW,US,US,2839,domestic
BOS-MEX,102540,19,5396.8423,8396,BOS,MEX,US,MX,2840,international
ATL-PDX,102527,19,5396.1577,8398,ATL,PDX,US,US,2841,domestic
MCO-PUJ,102502,19,5394.8423,8399,MCO,PUJ,US,DO,2842,international
TLV-LAS,102462,19,5392.737,8401,TLV,LAS,IL,US,2843,international
BOS-EDI,102429,19,5391.0,8403,BOS,EDI,US,GB,2844,international
BWI-PUJ,102382,19,5388.5264,8406,BWI,PUJ,US,DO,2845,international
SFO-SAL,102373,19,5388.0527,8407,SFO,SAL,US,SV,2846,international
CDG-MCO,102299,19,5384.1577,8409,CDG,MCO,FR,US,2847,international
ORD-SAT,102274,19,5382.8423,8410,ORD,SAT,US,US,2848,domestic
SMF-DEN,102040,19,5370.5264,8413,SMF,DEN,US,US,2849,domestic
MSY-CUN,101846,19,5360.316,8414,MSY,CUN,US,MX,2850,international
SAN-PHL,101743,19,5354.8945,8415,SAN,PHL,US,US,2851,domestic
DCA-JAX,101376,19,5335.579,8423,DCA,JAX,US,US,2852,domestic
VIE-MIA,101359,19,5334.684,8426,VIE,MIA,AT,US,2853,international
MCO-CLO,101087,18,5320.3687,8431,MCO,CLO,US,CO,2854,international
YYC-LAS,101026,19,5317.1577,8432,YYC,LAS,CA,US,2855,international
DFW-SAL,101023,19,5317.0,8433,DFW,SAL,US,SV,2856,international
MKE-PHX,100946,19,5312.9473,8435,MKE,PHX,US,US,2857,domestic
ZRH-SFO,100909,19,5311.0,8437,ZRH,SFO,CH,US,2858,international
DTW-SAN,100888,19,5309.8945,8439,DTW,SAN,US,US,2859,domestic
SEA-GDL,100869,19,5308.8945,8441,SEA,GDL,US,MX,2860,international
CLT-PHL,100770,19,5303.684,8444,CLT,PHL,US,US,2861,domestic
BOS-MDW,100745,3,5302.3687,8446,BOS,MDW,US,US,2862,domestic
PHL-CLT,100731,19,5301.6313,8449,PHL,CLT,US,US,2863,domestic
LAX-CEB,100612,19,5295.3687,8452,LAX,CEB,US,PH,2864,international
RDU-SJU,100527,19,5290.8945,8454,RDU,SJU,US,US,2865,domestic
JFK-CPT,100382,18,5283.263,8458,JFK,CPT,US,ZA,2866,international
PHX-MEX,100338,19,5280.9473,8459,PHX,MEX,US,MX,2867,international
JFK-GLA,100182,19,5272.737,8462,JFK,GLA,US,GB,2868,international
ORD-ZRH,100024,19,5264.421,8466,ORD,ZRH,US,CH,2869,international
MCI-SEA,100023,19,5264.3687,8467,MCI,SEA,US,US,2870,domestic
FLR-JFK,100012,19,5263.7896,8468,FLR,JFK,IT,US,2871,international
LAX-OKC,99995,19,5262.8945,8469,LAX,OKC,US,US,2872,domestic
SEA-SAT,99893,19,5257.5264,8473,SEA,SAT,US,US,2873,domestic
BNA-BOS,99866,19,5256.1055,8474,BNA,BOS,US,US,2874,domestic
ATL-MSP,99730,19,5248.9473,8477,ATL,MSP,US,US,2875,domestic
LAX-VIE,99691,19,5246.8945,8479,LAX,VIE,US,AT,2876,international
MCO-FCO,99679,19,5246.263,8480,MCO,FCO,US,IT,2877,international
CDG-DFW,99640,19,5244.2104,8485,CDG,DFW,FR,US,2878,international
DFW-SMF,99621,19,5243.2104,8486,DFW,SMF,US,US,2879,domestic
ORD-OGG,99491,19,5236.3687,8490,ORD,OGG,US,US,2880,domestic
ORD-CAI,99487,19,5236.1577,8491,ORD,CAI,US,EG,2881,international
TPA-MSP,99462,19,5234.8423,8492,TPA,MSP,US,US,2882,domestic
MIA-HAV,99402,13,5231.684,8494,MIA,HAV,US,CU,2883,international
MEX-ATL,99368,19,5229.8945,8496,MEX,ATL,MX,US,2884,international
DUB-IAD,99290,11,5225.7896,8497,DUB,IAD,IE,US,2885,international
PHL-FCO,99243,19,5223.316,8499,PHL,FCO,US,IT,2886,international
SAT-MCO,99192,19,5220.6313,8500,SAT,MCO,US,US,2887,domestic
MAN-ATL,99074,19,5214.421,8503,MAN,ATL,GB,US,2888,international
GEG-LAX,99056,19,5213.4736,8504,GEG,LAX,US,US,2889,domestic
SFO-STL,99013,19,5211.2104,8506,SFO,STL,US,US,2890,domestic
FAT-LAS,98952,19,5208.0,8508,FAT,LAS,US,US,2891,domestic
MCI-CUN,98940,19,5207.3687,8509,MCI,CUN,US,MX,2892,international
IAH-PDX,98722,19,5195.8945,8514,IAH,PDX,US,US,2893,domestic
